config_id,acetylation_level,unloading_rate,loading_constant,rg_mean,rg_stddev,msd_alpha,msd_beta
294,0.17,0.010690314554018428,0.013730599190009041,5.140890598297119,5.140890598297119,0.5606050042563433,1.646564224879565
295,0.85,0.6311223701495812,0.001540309077975204,12.381001472473145,12.381001472473145,0.58818774968399,2.374336891030533
297,0.2325,0.057954135993659485,0.0011696876275683232,6.1943583488464355,6.1943583488464355,0.5624334718117051,1.7623792819288906
298,0.065,0.34685335592568717,0.004271451476025262,4.8854079246521,4.8854079246521,0.5572795031227129,1.5457234898192913
23,0.97,0.03912449606464763,0.004499302290750092,13.262006759643555,13.262006759643555,0.5913276189706939,2.4096729145428677
24,0.37,0.028788221711571294,0.004981299111345499,7.263190269470215,7.263190269470215,0.5740403125572594,1.8811092468556885
25,0.2225,0.1376952632217145,0.007748119766374741,5.963159084320068,5.963159084320068,0.5708897443373231,1.7227547696079473
26,0.015,0.08640037317934281,0.004946599765123512,4.692839622497559,4.692839622497559,0.5507501254379474,1.5013246673202567
296,0.0125,0.04015636828383713,0.004254861536794241,4.7229228019714355,4.7229228019714355,0.5558660158665868,1.4973961383718872
27,0.0725,0.1385707141321284,0.04568891505542207,5.0328264236450195,5.0328264236450195,0.5695792894467175,1.6205010785998937
299,0.2275,0.026488459728196617,0.002974662404851602,6.196427345275879,6.196427345275879,0.5694851913274905,1.7524315207795582
28,0.015,0.13202526852112362,0.023214849214723932,5.118358135223389,5.118358135223389,0.5656504787514005,1.5407480909831888
2,0.07,0.22375060008618197,0.02552512202131081,4.981752872467041,4.981752872467041,0.5667548096515953,1.575969800401667
29,0.0625,0.010289018644488945,0.013639682385860953,4.9320292472839355,4.9320292472839355,0.5599578408999032,1.5590671328348755
30,0.075,0.16415084047771608,0.03154319562286933,5.111624717712402,5.111624717712402,0.5732916208411213,1.5962241891118003
