config_id,association_valency,association_constant,association_lifetime,rg,msd_alpha,pair_msd_alpha
3,4,10.21818383125678,0.36616403801840447,2.9844086170196533,0.5255158846766393,0.5318838476260267
40,9,16.00814371948482,0.14060274143365462,2.4213080406188965,0.5536335595567846,0.55820430435563
41,2,18.620863641332278,1.631837223502981,4.880427837371826,0.6095556796257395,0.6143686291067583
42,10,1.7353654444978823,0.15242763322763903,2.4793715476989746,0.5853795865706022,0.588924861387853
44,3,27.304023742664658,0.908797885393782,3.5127437114715576,0.5321704288155642,0.5384956581719533
46,7,17.426089569220853,4.696835080823423,2.5768561363220215,0.3084940641702076,0.3138338028387509
43,2,1.1824535112004821,0.1104772918369803,5.125232219696045,0.6639659714223727,0.6676303989292227
45,1,74.80632457744187,0.11106191340302547,12.252433776855469,0.6591653662650235,0.6644285943672146
48,6,7.449674473454304,0.13246003895721722,2.6533915996551514,0.5931030912479601,0.5971091451259093
49,8,1.1988294804954136,0.1591631341277227,2.6335179805755615,0.5926403460823934,0.5971662347369836
47,2,2.764767035021031,1.967213244455871,7.888528347015381,0.6368606670743889,0.6412871568181012
4,2,17.24797020759017,0.31696600254424395,4.4009904861450195,0.6176951581141927,0.621110205408097
51,8,47.49557287904385,6.870116853081151,2.4878134727478027,0.27062121139700074,0.27058396753361885
50,7,2.5044454747420373,0.5213274616824422,2.6347146034240723,0.46572630203675386,0.4712661128238265
52,3,24.853876819744464,0.25516985777070095,3.2903294563293457,0.5674485511702434,0.5679978303322546
54,3,4.8375457151183845,0.3172303121628666,3.4100582599639893,0.5845186606865803,0.5899251477273323
53,1,37.7830123312087,0.20721312463974983,7.296809196472168,0.65502007008383,0.6588651196220406
55,10,69.6364765909983,2.14393514707017,2.371162176132202,0.27824592274747006,0.30390185259947533
56,1,8.77507486163227,0.6604056669827159,9.950665473937988,0.6559257210114575,0.6603148125321654
57,10,56.18357737183622,6.839466796366338,2.3802807331085205,0.24724907980529887,0.24502864713154643
58,6,5.9880371445507246,2.06648567876693,2.684955596923828,0.37006149228833973,0.36727876402888493
59,3,13.21905585733808,0.10589431311904665,3.23089337348938,0.6282389320640848,0.6338536163811895
5,9,92.37850978111716,4.172866319175339,2.4242000579833984,0.26264050375980685,0.2609388529477967
60,2,4.6971357198789745,0.12342211579246387,4.884152412414551,0.6538918618328856,0.6600882721009111
61,5,1.8606950989154385,3.344516265470061,2.938910722732544,0.4328244957505718,0.43324813411060975
62,8,5.063503599359502,0.3764920670212209,2.5212910175323486,0.47363605756129407,0.48168598588917566
66,10,2.4244826606629384,0.46644815685635965,2.450418472290039,0.4511619993727419,0.4539602585469786
63,6,15.15498017701573,6.0797690590072975,2.6587369441986084,0.32805949171353993,0.3365379078489831
64,10,1.839452434438798,0.4174410584382985,2.4785993099212646,0.46989098042961636,0.4709916150540984
65,7,45.4784381987965,0.1450261152067134,2.543623685836792,0.5450009575426994,0.5486748059963727
67,4,2.793802114532659,0.7875364312507442,3.0927703380584717,0.5085815747113801,0.5119517616393643
68,10,56.11452612104695,0.11563543973309723,2.3583061695098877,0.5524180657302424,0.5549373210359182
69,10,6.862037808178604,2.1105312059816463,2.4033851623535156,0.3033328400953281,0.3186077828687967
6,3,4.171527766122322,2.881797740567003,3.6858654022216797,0.5405712777342038,0.544163022498813
71,3,7.811409837985044,5.886959065566087,4.080428600311279,0.5462991385652419,0.5535629777429478
70,1,2.144617995051615,0.13420621192127033,10.200679779052734,0.667487904644017,0.6717945987788895
74,8,1.2580966131328033,4.420178893178268,2.6598470211029053,0.34457810089525553,0.35273754094160137
72,9,16.14190457620392,0.10003185575362285,2.4173829555511475,0.5911789644739502,0.5910499675569778
73,1,9.753608978081408,0.42083949698654066,6.870700359344482,0.6548024916100056,0.6583107404695595
75,7,2.3768544510291405,9.97334216174165,2.674607753753662,0.3264654195636123,0.3287973753593214
78,6,1.0157471663972388,0.10680279748876687,2.820189952850342,0.6316581151513521,0.6344037918692519
76,2,47.30388252796799,0.18240784128076626,4.3792009353637695,0.6192087777665123,0.6223800081014917
7,6,8.796004257632529,0.15900193740411125,2.6534111499786377,0.5714761755436134,0.5749178937252871
80,10,1.5688039841559984,0.1729050944973775,2.4973998069763184,0.5718670296816577,0.5709232571468537
